"Date","ADM0NAME","GlobalIndex","Masks","School","Workplace","Gatherings","StayHome","Travels"
2020-02-03,"Azerbaijan",0,0,0,0,0,0,0
2020-02-04,"Azerbaijan",0,0,0,0,0,0,0
2020-02-05,"Azerbaijan",0,0,0,0,0,0,0
2020-02-06,"Azerbaijan",0,0,0,0,0,0,0
2020-02-07,"Azerbaijan",0,0,0,0,0,0,0
2020-02-08,"Azerbaijan",0,0,0,0,0,0,0
2020-02-09,"Azerbaijan",0,0,0,0,0,0,0
2020-02-10,"Azerbaijan",0,0,0,0,0,0,0
2020-02-11,"Azerbaijan",0,0,0,0,0,0,0
2020-02-12,"Azerbaijan",0,0,0,0,0,0,0
2020-02-13,"Azerbaijan",0,0,0,0,0,0,0
2020-02-14,"Azerbaijan",0,0,0,0,0,0,0
2020-02-15,"Azerbaijan",0,0,0,0,0,0,0
2020-02-16,"Azerbaijan",0,0,0,0,0,0,0
2020-02-17,"Azerbaijan",0,0,0,0,0,0,0
2020-02-18,"Azerbaijan",0,0,0,0,0,0,0
2020-02-19,"Azerbaijan",0,0,0,0,0,0,0
2020-02-20,"Azerbaijan",0,0,0,0,0,0,0
2020-02-21,"Azerbaijan",0,0,0,0,0,0,0
2020-02-22,"Azerbaijan",0,0,0,0,0,0,0
2020-02-23,"Azerbaijan",0,0,0,0,0,0,0
2020-02-24,"Azerbaijan",0,0,0,0,0,0,0
2020-02-25,"Azerbaijan",0,0,0,0,0,0,0
2020-02-26,"Azerbaijan",0,0,0,0,0,0,0
2020-02-27,"Azerbaijan",0,0,0,0,0,0,0
2020-02-28,"Azerbaijan",0,0,0,0,0,0,0
2020-02-29,"Azerbaijan",0,0,0,0,0,0,0
2020-03-01,"Azerbaijan",2.777778,0,0,0,0,0,16.666667
2020-03-02,"Azerbaijan",2.777778,0,0,0,0,0,16.666667
2020-03-03,"Azerbaijan",16.11111,13.33333,66.66667,0,0,0,16.66667
2020-03-04,"Azerbaijan",32.77778,13.33333,66.66667,0,100,0,16.66667
2020-03-05,"Azerbaijan",32.77778,13.33333,66.66667,0,100,0,16.66667
2020-03-06,"Azerbaijan",32.77778,13.33333,66.66667,0,100,0,16.66667
2020-03-07,"Azerbaijan",32.77778,13.33333,66.66667,0,100,0,16.66667
2020-03-08,"Azerbaijan",32.77778,13.33333,66.66667,0,100,0,16.66667
2020-03-09,"Azerbaijan",32.77778,13.33333,66.66667,0,100,0,16.66667
2020-03-10,"Azerbaijan",38.33333,13.33333,100,0,100,0,16.66667
2020-03-11,"Azerbaijan",38.33333,13.33333,100,0,100,0,16.66667
2020-03-12,"Azerbaijan",43.88889,13.33333,100,0,100,0,50
2020-03-13,"Azerbaijan",43.88889,13.33333,100,0,100,0,50
2020-03-14,"Azerbaijan",55,13.33333,100,66.66667,100,0,50
2020-03-15,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-16,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-17,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-18,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-19,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-20,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-21,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-22,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-23,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-24,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-25,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-26,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-27,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-28,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-29,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-30,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-31,"Azerbaijan",82.22222,13.33333,100,100,100,80,100
2020-04-01,"Azerbaijan",82.22222,13.33333,100,100,100,80,100
2020-04-02,"Azerbaijan",82.22222,13.33333,100,100,100,80,100
2020-04-03,"Azerbaijan",82.22222,13.33333,100,100,100,80,100
2020-04-04,"Azerbaijan",82.22222,13.33333,100,100,100,80,100
2020-04-05,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-06,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-07,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-08,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-09,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-10,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-11,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-12,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-13,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-14,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-15,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-16,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-17,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-18,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-19,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-20,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-21,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-22,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-23,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-24,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-25,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-26,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-27,"Azerbaijan",80,13.33333,100,66.66667,100,100,100
2020-04-28,"Azerbaijan",80,13.33333,100,66.66667,100,100,100
2020-04-29,"Azerbaijan",80,13.33333,100,66.66667,100,100,100
2020-04-30,"Azerbaijan",80,13.33333,100,66.66667,100,100,100
2020-05-01,"Azerbaijan",80,13.33333,100,66.66667,100,100,100
2020-05-02,"Azerbaijan",80,13.33333,100,66.66667,100,100,100
2020-05-03,"Azerbaijan",80,13.33333,100,66.66667,100,100,100
2020-05-04,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-05,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-06,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-07,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-08,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-09,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-10,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-11,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-12,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-13,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-14,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-15,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-16,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-17,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-18,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-19,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-20,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-21,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-22,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-23,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-24,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-25,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-26,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-27,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-28,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-29,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-30,"Azerbaijan",72.22222,66.66667,100,66.66667,100,0,100
2020-05-31,"Azerbaijan",56.94444,66.66667,100,0,75,0,100
2020-06-01,"Azerbaijan",56.94444,66.66667,100,0,75,0,100
2020-06-02,"Azerbaijan",56.94444,66.66667,100,0,75,0,100
2020-06-03,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-04,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-05,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-06,"Azerbaijan",75.83333,100,100,0,75,80,100
2020-06-07,"Azerbaijan",75.83333,100,100,0,75,80,100
2020-06-08,"Azerbaijan",75.83333,100,100,0,75,80,100
2020-06-09,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-10,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-11,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-12,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-13,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-14,"Azerbaijan",75.83333,100,100,0,75,80,100
2020-06-15,"Azerbaijan",75.83333,100,100,0,75,80,100
2020-06-16,"Azerbaijan",75.83333,100,100,0,75,80,100
2020-06-17,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-18,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-19,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-20,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-21,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-06-22,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-06-23,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-06-24,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-06-25,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-06-26,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-06-27,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-06-28,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-06-29,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-06-30,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-07-01,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-07-02,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-07-03,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-04,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-05,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-06,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-07,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-08,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-09,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-10,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-11,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-12,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-13,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-14,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-15,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-16,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-17,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-18,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-19,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-20,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-21,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-22,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-23,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-24,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-25,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-26,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-27,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-28,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-29,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-30,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-31,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-08-01,"Azerbaijan",73.33333,100,100,46.66667,80,80,33.33333
2020-08-02,"Azerbaijan",73.33333,100,100,46.66667,80,80,33.33333
2020-08-03,"Azerbaijan",73.33333,100,100,46.66667,80,80,33.33333
2020-08-04,"Azerbaijan",73.33333,100,100,46.66667,80,80,33.33333
2020-08-05,"Azerbaijan",73.33333,100,100,46.66667,80,80,33.33333
2020-08-06,"Azerbaijan",70,100,100,46.66667,80,60,33.33333
2020-08-07,"Azerbaijan",70,100,100,46.66667,80,60,33.33333
2020-08-08,"Azerbaijan",70,100,100,46.66667,80,60,33.33333
2020-08-09,"Azerbaijan",70,100,100,46.66667,80,60,33.33333
2020-08-10,"Azerbaijan",66.66667,100,100,46.66667,80,40,33.33333
2020-08-11,"Azerbaijan",66.66667,100,100,46.66667,80,40,33.33333
2020-08-12,"Azerbaijan",66.66667,100,100,46.66667,80,40,33.33333
2020-08-13,"Azerbaijan",66.66667,100,100,46.66667,80,40,33.33333
2020-08-14,"Azerbaijan",66.66667,100,100,46.66667,80,40,33.33333
2020-08-15,"Azerbaijan",66.66667,100,100,46.66667,80,40,33.33333
2020-08-16,"Azerbaijan",66.66667,100,100,46.66667,80,40,33.33333
2020-08-17,"Azerbaijan",66.66667,100,100,46.66667,80,40,33.33333
2020-08-18,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-19,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-20,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-21,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-22,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-23,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-24,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-25,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-26,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-27,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-28,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-29,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-30,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-31,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-01,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-02,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-03,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-04,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-05,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-06,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-07,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-08,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-09,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-10,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-11,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-12,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-13,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-14,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-15,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-09-16,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-09-17,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-09-18,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-09-19,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-09-20,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-09-21,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-09-22,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-09-23,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-09-24,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-09-25,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-09-26,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-09-27,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-09-28,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-09-29,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-09-30,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-10-01,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-10-02,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-10-03,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-10-04,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-10-05,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-10-06,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-10-07,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-10-08,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-10-09,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-10-10,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-10-11,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-10-12,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-10-13,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-10-14,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-10-15,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-10-16,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-10-17,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-10-18,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-10-19,"Azerbaijan",58.88889,100,66.66667,33.33333,80,40,33.33333
2020-01-15,"Belarus",0,0,0,0,0,0,0
2020-01-16,"Belarus",0,0,0,0,0,0,0
2020-01-17,"Belarus",0,0,0,0,0,0,0
2020-01-18,"Belarus",0,0,0,0,0,0,0
2020-01-19,"Belarus",0,0,0,0,0,0,0
2020-01-20,"Belarus",0,0,0,0,0,0,0
2020-01-21,"Belarus",0,0,0,0,0,0,0
2020-01-22,"Belarus",0,0,0,0,0,0,0
2020-01-23,"Belarus",0,0,0,0,0,0,0
2020-01-24,"Belarus",0,0,0,0,0,0,0
2020-01-25,"Belarus",0,0,0,0,0,0,0
2020-01-26,"Belarus",0,0,0,0,0,0,0
2020-01-27,"Belarus",0,0,0,0,0,0,0
2020-01-28,"Belarus",0,0,0,0,0,0,0
2020-01-29,"Belarus",0,0,0,0,0,0,0
2020-01-30,"Belarus",0,0,0,0,0,0,0
2020-01-31,"Belarus",0,0,0,0,0,0,0
2020-02-01,"Belarus",0,0,0,0,0,0,0
2020-02-02,"Belarus",0,0,0,0,0,0,0
2020-02-03,"Belarus",0,0,0,0,0,0,0
2020-02-04,"Belarus",0,0,0,0,0,0,0
2020-02-05,"Belarus",0,0,0,0,0,0,0
2020-02-06,"Belarus",0,0,0,0,0,0,0
2020-02-07,"Belarus",0,0,0,0,0,0,0
2020-02-08,"Belarus",0,0,0,0,0,0,0
2020-02-09,"Belarus",0,0,0,0,0,0,0
2020-02-10,"Belarus",0,0,0,0,0,0,0
2020-02-11,"Belarus",0,0,0,0,0,0,0
2020-02-12,"Belarus",0,0,0,0,0,0,0
2020-02-13,"Belarus",0,0,0,0,0,0,0
2020-02-14,"Belarus",0,0,0,0,0,0,0
2020-02-15,"Belarus",0,0,0,0,0,0,0
2020-02-16,"Belarus",0,0,0,0,0,0,0
2020-02-17,"Belarus",0,0,0,0,0,0,0
2020-02-18,"Belarus",0,0,0,0,0,0,0
2020-02-19,"Belarus",0,0,0,0,0,0,0
2020-02-20,"Belarus",0,0,0,0,0,0,0
2020-02-21,"Belarus",0,0,0,0,0,0,0
2020-02-22,"Belarus",0,0,0,0,0,0,0
2020-02-23,"Belarus",0,0,0,0,0,0,0
2020-02-24,"Belarus",0,0,0,0,0,0,0
2020-02-25,"Belarus",0,0,0,0,0,0,0
2020-02-26,"Belarus",0,0,0,0,0,0,0
2020-02-27,"Belarus",0,0,0,0,0,0,0
2020-02-28,"Belarus",0,0,0,0,0,0,0
2020-02-29,"Belarus",0,0,0,0,0,0,0
2020-03-01,"Belarus",0,0,0,0,0,0,0
2020-03-02,"Belarus",0,0,0,0,0,0,0
2020-03-03,"Belarus",0,0,0,0,0,0,0
2020-03-04,"Belarus",0,0,0,0,0,0,0
2020-03-05,"Belarus",0,0,0,0,0,0,0
2020-03-06,"Belarus",0,0,0,0,0,0,0
2020-03-07,"Belarus",0,0,0,0,0,0,0
2020-03-08,"Belarus",0,0,0,0,0,0,0
2020-03-09,"Belarus",0,0,0,0,0,0,0
2020-03-10,"Belarus",0,0,0,0,0,0,0
2020-03-11,"Belarus",0,0,0,0,0,0,0
2020-03-12,"Belarus",12.5,0,0,0,75,0,0
2020-03-13,"Belarus",12.5,0,0,0,75,0,0
2020-03-14,"Belarus",12.5,0,0,0,75,0,0
2020-03-15,"Belarus",12.5,0,0,0,75,0,0
2020-03-16,"Belarus",12.5,0,0,0,75,0,0
2020-03-17,"Belarus",12.5,0,0,0,75,0,0
2020-03-18,"Belarus",12.5,0,0,0,75,0,0
2020-03-19,"Belarus",12.5,0,0,0,75,0,0
2020-03-20,"Belarus",12.5,0,0,0,75,0,0
2020-03-21,"Belarus",12.5,0,0,0,75,0,0
2020-03-22,"Belarus",12.5,0,0,0,75,0,0
2020-03-23,"Belarus",12.5,0,0,0,75,0,0
2020-03-24,"Belarus",12.5,0,0,0,75,0,0
2020-03-25,"Belarus",35.27778,66.66667,0,33.33333,75,20,16.66667
2020-03-26,"Belarus",35.27778,66.66667,0,33.33333,75,20,16.66667
2020-03-27,"Belarus",35.27778,66.66667,0,33.33333,75,20,16.66667
2020-03-28,"Belarus",35.27778,66.66667,0,33.33333,75,20,16.66667
2020-03-29,"Belarus",35.27778,66.66667,0,33.33333,75,20,16.66667
2020-03-30,"Belarus",35.27778,66.66667,0,33.33333,75,20,16.66667
2020-03-31,"Belarus",35.27778,66.66667,0,33.33333,75,20,16.66667
2020-04-01,"Belarus",35.27778,66.66667,0,33.33333,75,20,16.66667
2020-04-02,"Belarus",35.27778,66.66667,0,33.33333,75,20,16.66667
2020-04-03,"Belarus",35.27778,66.66667,0,33.33333,75,20,16.66667
2020-04-04,"Belarus",35.27778,66.66667,0,33.33333,75,20,16.66667
2020-04-05,"Belarus",35.27778,66.66667,0,33.33333,75,20,16.66667
2020-04-06,"Belarus",35.27778,66.66667,0,33.33333,75,20,16.66667
2020-04-07,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-08,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-09,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-10,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-11,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-12,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-13,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-14,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-15,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-16,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-17,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-18,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-19,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-20,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-21,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-22,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-23,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-24,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-25,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-26,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-27,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-28,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-29,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-04-30,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-05-01,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-05-02,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-05-03,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-05-04,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-05-05,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-05-06,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-05-07,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-05-08,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-05-09,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-05-10,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-05-11,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-05-12,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-05-13,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-05-14,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-05-15,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-05-16,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-05-17,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-05-18,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-05-19,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
2020-05-20,"Belarus",34.16667,66.66667,13.33333,33.33333,55,20,16.66667
